Activity,livingroom_tempterature,livingroom_humidity,livingroom_luminance,study_tempterature,study_humidity,study_luminance,kitchen_tempterature,kitchen_humidity,kitchen_luminance,hallway_tempterature,hallway_humidity,hallway_luminance,bedroom_tempterature,bedroom_humidity,bedroom_luminance,light_livingroom,light_hallway,light_bedroom,light_kitchen,light_study,switch_door_hallway,audio_livingroom,current_watercoldfan_livingroom,current_lamp_bedroom,current_PC_bedroom,current_TV_livingroom,current_lamp_livingroom,current_xbox_livingroom,current_microwave_kitchen,current_AC_bedroom,current_AC_livingroom,current_lamp_study,current_NB_study,current_nightlamp_bedroom,people_hallway,people_livingroom,people_bedroom,people_kitchen,people_study,Timestamp
 Studying,24.47,56.34,12.6,25.99,48.39,157.5,27.7,43.96,17.2,27.01,55.08,4,24.98,50.02,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-01-56
 Studying,24.46,56.34,12.6,25.99,48.39,157.5,27.7,43.96,17.2,27.02,55.21,6,24.98,50.02,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-01-57
 Studying,24.46,56.34,12.6,26,48.46,157.5,27.71,43.97,8.6,27.02,55.03,4,24.99,50.08,22.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-01-58
 Studying,24.47,56.29,12.6,25.99,48.44,157.5,27.72,43.97,6.45,27,54.72,8,24.98,50.08,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-01-59
 Studying,24.47,56.29,10.5,25.98,48.44,157.5,27.72,44.03,17.2,27.01,54.72,4,24.98,50.08,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-00
 Studying,24.48,56.29,10.5,25.99,48.44,140.7,27.71,44.08,23.65,27.01,54.72,6,24.99,50.15,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-01
 Studying,24.47,56.29,12.6,25.99,48.44,149.1,27.72,44.08,6.45,27,54.72,4,24.99,50.15,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-02
 Studying,24.48,56.21,12.6,26.02,48.39,149.1,27.71,44.08,12.9,27,54.72,4,24.99,50.15,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-03
 Studying,24.47,56.16,12.6,26.02,48.39,149.1,27.71,44.08,12.9,26.98,54.72,4,24.99,50.08,22.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-04
 Studying,24.46,56.16,10.5,26,48.46,149.1,27.72,43.97,10.75,26.98,54.72,4,24.99,50.08,27,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-06
 Studying,24.48,56.29,14.7,26.01,48.46,149.1,27.73,43.97,6.45,26.99,55.33,4,24.99,50.02,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-08
 Studying,24.48,56.29,14.7,26.01,48.39,149.1,27.74,43.9,15.05,26.99,55.57,12,24.99,50.02,27,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-08
 Studying,24.47,56.29,21,26.01,48.46,153.3,27.74,43.9,15.05,26.98,55.82,4,24.99,50.02,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-09
 Studying,24.48,56.29,21,26.01,48.39,153.3,27.75,43.85,6.45,26.98,55.82,4,24.99,50.02,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-10
 Studying,24.48,56.29,21,26.01,48.39,153.3,27.75,43.85,6.45,26.99,55.87,4,24.98,50.02,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-11
 Studying,24.48,56.29,12.6,26.01,48.39,153.3,27.74,43.72,6.45,27,55.94,6,24.98,50.02,36,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-12
 Studying,24.48,56.29,12.6,26,48.39,153.3,27.74,43.72,6.45,27,56.05,6,24.99,50.02,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-13
 Studying,24.47,56.29,21,26,48.46,153.3,27.73,43.72,12.9,27,56.05,6,24.98,50.02,27,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-14
 Studying,24.48,56.29,10.5,26,48.46,153.3,27.75,43.72,10.75,27.01,56.3,4,24.98,50.02,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-16
 Studying,24.48,56.29,12.6,26.01,48.46,153.3,27.73,43.78,8.6,27.03,56.79,2,24.99,50.02,36,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-17
 Studying,24.47,56.29,21,26.01,48.39,153.3,27.73,43.78,8.6,27.03,56.56,4,24.99,50.02,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-18
 Studying,24.47,56.29,21,26,48.39,153.3,27.73,43.85,8.6,27.03,56.25,4,24.99,50.15,31.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-18
 Studying,24.48,56.34,12.6,26.01,48.35,153.3,27.74,43.9,10.75,27.03,56.25,4,24.98,50.08,22.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-20
 Studying,24.48,56.29,14.7,26,48.28,153.3,27.73,43.9,6.45,27.03,56.56,4,24.99,50.02,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-21
 Studying,24.46,56.21,18.9,26.01,48.28,153.3,27.73,43.85,6.45,27.03,56.79,4,24.97,50.02,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-22
 Studying,24.46,56.21,14.7,26,48.28,153.3,27.72,43.85,6.45,27.03,56.79,4,24.97,50.02,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-23
 Studying,24.47,56.16,14.7,26,48.23,153.3,27.72,43.78,8.6,27.04,56.92,8,24.99,50.02,40.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-24
 Studying,24.47,56.16,14.7,26,48.23,153.3,27.71,43.72,6.45,27.03,57.04,6,24.99,50.08,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-25
 Studying,24.47,56.16,21,25.99,48.23,153.3,27.72,43.72,8.6,27.03,56.79,4,24.99,50.15,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-26
 Studying,24.47,56.16,12.6,25.99,48.28,153.3,27.72,43.72,8.6,27.03,56.79,10,25,50.15,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-28
 Studying,24.47,56.16,27.3,26,48.28,153.3,27.72,43.72,8.6,27.04,56.92,4,25,50.15,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-29
 Studying,24.47,56.16,10.5,26,48.28,153.3,27.73,43.72,6.45,27.04,57.04,10,25,50.15,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-30
 Studying,24.47,56.16,10.5,26,48.23,153.3,27.72,43.72,10.75,27.04,56.68,4,24.99,50.15,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-31
 Studying,24.46,56.03,14.7,26,48.23,151.2,27.74,43.72,12.9,27.04,56.12,18,24.99,50.15,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-32
 Studying,24.47,56.03,21,25.98,48.23,151.2,27.74,43.72,12.9,27.05,55.58,4,24.98,50.08,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-33
 Studying,24.47,56.03,21,25.99,48.28,151.2,27.74,43.72,12.9,27.05,55.58,4,24.98,50.08,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-33
 Studying,24.48,56.03,12.6,26,48.28,151.2,27.72,43.72,12.9,27.06,55.21,6,24.99,50.02,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-34
 Studying,24.47,56.03,16.8,25.99,48.28,151.2,27.73,43.72,6.45,27.04,54.97,6,24.98,50.02,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-35
 Studying,24.46,56.09,10.5,26,48.28,151.2,27.75,43.72,8.6,27.04,54.79,8,24.97,50.02,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-36
 Studying,24.46,56.09,10.5,25.98,48.35,151.2,27.74,43.78,10.75,27.07,54.97,6,24.96,49.95,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-41
 Studying,24.47,56.16,12.6,25.98,48.28,151.2,27.74,43.85,10.75,27.07,54.97,6,24.96,50.02,22.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-42
 Studying,24.47,56.16,14.7,25.98,48.28,151.2,27.75,43.85,6.45,27.06,54.79,6,24.96,50.02,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-42
 Studying,24.46,56.21,27.3,25.98,48.28,151.2,27.74,43.85,8.6,27.05,54.59,4,24.95,50.02,22.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-43
 Studying,24.45,56.21,12.6,25.99,48.28,151.2,27.74,43.85,10.75,27.07,54.72,12,24.95,49.95,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-43
 Studying,24.45,56.16,18.9,25.99,48.23,151.2,27.76,43.85,8.6,27.07,54.72,12,24.95,49.95,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-43
 Studying,24.45,56.16,12.6,25.98,48.23,151.2,27.75,43.85,10.75,27.06,54.67,4,24.92,50.02,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-44
 Studying,24.45,56.16,25.2,25.98,48.28,151.2,27.76,43.85,15.05,27.06,54.54,2,24.91,50,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-45
 Studying,24.44,56.21,16.8,25.97,48.35,153.3,27.76,43.85,15.05,27.07,54.36,8,24.91,50,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-46
 Studying,24.44,56.21,16.8,25.98,48.35,153.3,27.75,43.72,8.6,27.06,54.23,6,24.92,50.02,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-47
 Studying,24.44,56.27,14.7,25.97,48.35,153.3,27.75,43.72,8.6,27.06,54.18,2,24.92,50.02,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-48
 Studying,24.44,56.27,21,25.97,48.35,153.3,27.75,43.72,8.6,27.05,54.36,8,24.93,50.02,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-49
 Studying,24.45,56.34,12.6,25.97,48.35,153.3,27.74,43.72,10.75,27.04,54.23,4,24.93,50.02,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-50
 Studying,24.45,56.39,16.8,25.97,48.35,153.3,27.74,43.72,10.75,27.06,54.05,4,24.92,50.02,22.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-51
 Studying,24.45,56.39,16.8,25.98,48.35,153.3,27.75,43.72,6.45,27.06,53.8,4,24.93,50.02,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-52
 Studying,24.45,56.52,12.6,25.99,48.39,153.3,27.76,43.72,8.6,27.06,53.57,4,24.93,50.08,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-54
 Studying,24.44,56.52,27.3,25.98,48.35,153.3,27.77,43.67,10.75,27.05,53.19,6,24.94,50.02,13.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-55
 Studying,24.45,56.57,14.7,25.97,48.35,153.3,27.77,43.67,8.6,27.05,52.88,4,24.95,50.08,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-56
 Studying,24.45,56.65,23.1,25.98,48.39,153.3,27.77,43.67,8.6,27.03,52.76,6,24.96,50.02,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-57
 Studying,24.45,56.65,12.6,25.97,48.35,153.3,27.77,43.67,8.6,27.04,52.88,4,24.96,50.02,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-58
 Studying,24.45,56.65,12.6,25.98,48.39,153.3,27.77,43.67,8.6,27.03,52.88,4,24.97,50.08,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-59
 Studying,24.45,56.65,12.6,25.96,48.33,153.3,27.77,43.72,23.65,27.03,52.88,4,24.97,50.08,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-02-59
 Studying,24.45,56.65,12.6,25.97,48.35,153.3,27.77,43.72,23.65,27.03,52.88,4,24.98,50.08,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  on_1,  standby,  off,  off,  off,  off,  off, on,  2014-08-11-06-03-00
 UsingNoteBook,24.44,56.34,12.6,25.96,48.23,151.2,27.68,43.7,19.35,27.07,54.41,8,25,49.79,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off,  off,  off, on,  2014-08-11-06-04-01
 UsingNoteBook,24.45,56.39,14.7,25.95,48.23,151.2,27.67,43.7,8.6,27.07,54.49,4,25,49.84,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off,  off,  off, on,  2014-08-11-06-04-01
 UsingNoteBook,24.45,56.39,10.5,25.95,48.23,151.2,27.68,43.7,4.3,27.08,54.36,2,24.99,49.77,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off,  off,  off, on,  2014-08-11-06-04-03
 UsingNoteBook,24.45,56.34,10.5,25.96,48.23,151.2,27.68,43.7,12.9,27.07,54,6,24.99,49.77,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off,  off,  off, on,  2014-08-11-06-04-04
 UsingNoteBook,24.46,56.27,10.5,25.95,48.23,151.2,27.69,43.72,6.45,27.07,53.62,2,24.99,49.84,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off,  off,  off, on,  2014-08-11-06-04-05
 UsingNoteBook,24.45,56.34,12.6,25.95,48.23,151.2,27.71,43.72,6.45,27.07,53.5,4,24.99,49.77,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off,  off,  off, on,  2014-08-11-06-04-06
 UsingNoteBook,24.45,56.34,12.6,25.95,48.23,151.2,27.71,43.72,6.45,27.07,53.5,4,24.99,49.77,9,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off,  off,  off, on,  2014-08-11-06-04-06
 UsingNoteBook,24.46,56.39,16.8,25.95,48.23,151.2,27.7,43.72,10.75,27.07,53.87,14,24.99,49.77,18,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off,  off,  off, on,  2014-08-11-06-04-07
 UsingNoteBook,24.45,56.39,12.6,25.95,48.23,151.2,27.7,43.72,10.75,27.08,54.36,6,24.99,49.77,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off,  off,  off, on,  2014-08-11-06-04-08
 UsingNoteBook,24.46,56.34,25.2,25.96,48.23,151.2,27.69,43.72,8.6,27.07,54.85,4,24.99,49.77,4.5,  off,  off,  off,  off,  on_99,  off,  off,  standby,  off,  standby,  off,  off,  standby,  standby,  standby,  standby,  standby,  on,  off,  off,  off,  off,  off, on,  2014-08-11-06-04-09
