Activity,livingroom_luminance
Sleeping,14.7
Sleeping,10.5
Sleeping,12.6
Sleeping,18.9
Sleeping,10.5
Sleeping,10.5
Sleeping,8.4
Sleeping,10.5
Sleeping,10.5
Sleeping,14.7
Sleeping,10.5
Sleeping,10.5
Sleeping,10.5
Sleeping,10.5
Sleeping,10.5
Sleeping,10.5
Sleeping,16.8
Sleeping,10.5
Sleeping,10.5
Sleeping,8.4
Sleeping,10.5
Sleeping,10.5
Sleeping,14.7
Sleeping,8.4
Sleeping,12.6
Sleeping,10.5
Sleeping,8.4
Sleeping,8.4
Sleeping,10.5
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,12.6
Sleeping,14.7
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,12.6
Sleeping,14.7
Sleeping,12.6
Sleeping,10.5
Sleeping,10.5
Sleeping,8.4
Sleeping,14.7
Sleeping,8.4
Sleeping,16.8
Sleeping,12.6
Sleeping,12.6
Sleeping,10.5
Sleeping,8.4
Sleeping,16.8
Sleeping,14.7
Sleeping,8.4
Sleeping,10.5
Sleeping,8.4
Sleeping,10.5
Sleeping,10.5
Sleeping,10.5
Sleeping,8.4
Sleeping,6.3
Sleeping,12.6
Sleeping,8.4
Sleeping,10.5
Sleeping,10.5
Sleeping,12.6
Sleeping,16.8
Sleeping,12.6
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,10.5
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,10.5
Sleeping,8.4
Sleeping,6.3
Sleeping,8.4
Sleeping,12.6
Sleeping,8.4
Sleeping,12.6
Sleeping,14.7
Sleeping,12.6
Sleeping,14.7
Sleeping,8.4
Sleeping,8.4
Sleeping,12.6
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,10.5
Sleeping,12.6
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,10.5
Sleeping,8.4
Sleeping,10.5
Sleeping,12.6
Sleeping,14.7
Sleeping,10.5
Sleeping,10.5
Sleeping,10.5
Sleeping,8.4
Sleeping,10.5
Sleeping,8.4
Sleeping,6.3
Sleeping,12.6
Sleeping,8.4
Sleeping,8.4
Sleeping,10.5
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,8.4
Sleeping,10.5
Sleeping,8.4
Sleeping,8.4
Sleeping,10.5
Sleeping,8.4
Sleeping,14.7
Sleeping,12.6
Sleeping,14.7
Sleeping,10.5
Sleeping,14.7
Sleeping,12.6
Sleeping,8.4
Sleeping,10.5
Sleeping,10.5
Sleeping,12.6
UsingPC,10.5
UsingPC,10.5
UsingPC,12.6
UsingPC,10.5
UsingPC,12.6
UsingPC,8.4
UsingPC,10.5
UsingPC,16.8
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,12.6
UsingPC,10.5
UsingPC,8.4
UsingPC,12.6
UsingPC,8.4
UsingPC,16.8
UsingPC,8.4
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,14.7
UsingPC,16.8
UsingPC,14.7
UsingPC,12.6
UsingPC,6.3
UsingPC,8.4
UsingPC,10.5
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,12.6
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,12.6
UsingPC,8.4
UsingPC,10.5
UsingPC,6.3
UsingPC,8.4
UsingPC,10.5
UsingPC,12.6
UsingPC,12.6
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,23.1
UsingPC,14.7
UsingPC,12.6
UsingPC,10.5
UsingPC,10.5
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,6.3
UsingPC,12.6
UsingPC,10.5
UsingPC,14.7
UsingPC,10.5
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,14.7
UsingPC,10.5
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,16.8
UsingPC,8.4
UsingPC,21
UsingPC,14.7
UsingPC,12.6
UsingPC,12.6
UsingPC,8.4
UsingPC,12.6
UsingPC,6.3
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,16.8
UsingPC,8.4
UsingPC,10.5
UsingPC,10.5
UsingPC,18.9
UsingPC,10.5
UsingPC,8.4
UsingPC,10.5
UsingPC,12.6
UsingPC,12.6
UsingPC,8.4
UsingPC,21
UsingPC,6.3
UsingPC,23.1
UsingPC,14.7
UsingPC,10.5
UsingPC,12.6
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,10.5
UsingPC,12.6
UsingPC,14.7
UsingPC,6.3
UsingPC,8.4
UsingPC,10.5
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,12.6
UsingPC,10.5
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,6.3
UsingPC,12.6
UsingPC,12.6
UsingPC,8.4
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,14.7
UsingPC,8.4
UsingPC,16.8
UsingPC,10.5
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,12.6
UsingPC,14.7
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,12.6
UsingPC,14.7
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,14.7
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,12.6
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,10.5
UsingPC,10.5
UsingPC,14.7
UsingPC,6.3
UsingPC,14.7
UsingPC,10.5
UsingPC,10.5
UsingPC,12.6
UsingPC,10.5
UsingPC,14.7
UsingPC,8.4
UsingPC,10.5
UsingPC,10.5
UsingPC,8.4
UsingPC,12.6
UsingPC,10.5
UsingPC,12.6
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,16.8
UsingPC,8.4
UsingPC,8.4
UsingPC,16.8
UsingPC,10.5
UsingPC,10.5
UsingPC,6.3
UsingPC,8.4
UsingPC,12.6
UsingPC,12.6
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,12.6
UsingPC,16.8
UsingPC,12.6
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,12.6
UsingPC,14.7
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,6.3
UsingPC,10.5
UsingPC,8.4
UsingPC,12.6
UsingPC,8.4
UsingPC,14.7
UsingPC,8.4
UsingPC,10.5
UsingPC,10.5
UsingPC,14.7
UsingPC,10.5
UsingPC,10.5
UsingPC,8.4
UsingPC,14.7
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,10.5
UsingPC,16.8
UsingPC,10.5
UsingPC,8.4
UsingPC,10.5
UsingPC,14.7
UsingPC,6.3
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,14.7
UsingPC,14.7
UsingPC,21
UsingPC,10.5
UsingPC,10.5
UsingPC,10.5
UsingPC,10.5
UsingPC,10.5
UsingPC,12.6
UsingPC,10.5
UsingPC,23.1
UsingPC,10.5
UsingPC,12.6
UsingPC,10.5
UsingPC,10.5
UsingPC,10.5
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,6.3
UsingPC,8.4
UsingPC,10.5
UsingPC,10.5
UsingPC,12.6
UsingPC,10.5
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,6.3
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,12.6
UsingPC,10.5
UsingPC,21
UsingPC,12.6
UsingPC,10.5
UsingPC,10.5
UsingPC,12.6
UsingPC,10.5
UsingPC,10.5
UsingPC,12.6
UsingPC,16.8
UsingPC,12.6
UsingPC,8.4
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,6.3
UsingPC,8.4
UsingPC,8.4
UsingPC,10.5
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,12.6
UsingPC,8.4
UsingPC,16.8
UsingPC,8.4
UsingPC,12.6
UsingPC,10.5
UsingPC,10.5
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,6.3
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,8.4
UsingPC,14.7
UsingPC,8.4
UsingPC,8.4
UsingPC,8.4
UsingPC,12.6
UsingPC,8.4
UsingPC,8.4
UsingPC,6.3
UsingPC,8.4
UsingPC,8.4
UsingPC,14.7
UsingPC,8.4
UsingPC,10.5
UsingPC,8.4
UsingPC,10.5
UsingPC,12.6
Studying,16.8
Studying,21
Studying,12.6
Studying,12.6
Studying,12.6
Studying,12.6
Studying,10.5
Studying,16.8
Studying,10.5
Studying,23.1
Studying,16.8
Studying,12.6
Studying,16.8
Studying,14.7
Studying,16.8
Studying,12.6
Studying,12.6
Studying,12.6
Studying,10.5
Studying,18.9
Studying,14.7
Studying,16.8
Studying,12.6
Studying,10.5
Studying,12.6
Studying,27.3
Studying,16.8
Studying,12.6
Studying,12.6
Studying,16.8
Studying,12.6
Studying,12.6
Studying,16.8
Studying,10.5
Studying,10.5
Studying,14.7
Studying,10.5
Studying,14.7
Studying,14.7
Studying,14.7
Studying,25.2
Studying,10.5
Studying,10.5
Studying,25.2
Studying,10.5
Studying,14.7
Studying,12.6
Studying,12.6
Studying,18.9
Studying,14.7
Studying,12.6
Studying,14.7
Studying,12.6
Studying,16.8
Studying,12.6
Studying,18.9
Studying,16.8
Studying,12.6
Studying,14.7
Studying,10.5
Studying,18.9
Studying,18.9
Studying,16.8
Studying,16.8
Studying,16.8
Studying,14.7
Studying,10.5
Studying,12.6
Studying,14.7
Studying,12.6
Studying,10.5
Studying,25.2
Studying,10.5
Studying,10.5
Studying,10.5
Studying,14.7
Studying,10.5
Studying,21
Studying,10.5
Studying,14.7
Studying,14.7
Studying,10.5
Studying,12.6
Studying,10.5
Studying,12.6
Studying,12.6
Studying,14.7
Studying,12.6
Studying,10.5
Studying,23.1
Studying,10.5
Studying,16.8
Studying,10.5
Studying,10.5
Studying,12.6
Studying,18.9
Studying,14.7
Studying,10.5
Studying,10.5
Studying,10.5
Studying,12.6
Studying,12.6
Studying,10.5
Studying,10.5
Studying,12.6
Studying,12.6
Studying,14.7
Studying,12.6
Studying,12.6
Studying,10.5
Studying,12.6
Studying,10.5
Studying,10.5
Studying,12.6
Studying,12.6
Studying,10.5
Studying,12.6
Studying,8.4
Studying,10.5
Studying,10.5
Studying,10.5
Studying,10.5
Studying,10.5
Studying,12.6
Studying,10.5
Studying,16.8
Studying,10.5
Studying,14.7
Studying,12.6
Studying,21
Studying,10.5
Studying,12.6
Studying,8.4
Studying,14.7
Studying,14.7
Studying,18.9
Studying,12.6
Studying,16.8
Studying,14.7
Studying,14.7
Studying,16.8
Studying,14.7
Studying,23.1
Studying,10.5
Studying,23.1
Studying,12.6
Studying,12.6
Studying,10.5
Studying,14.7
Studying,12.6
Studying,14.7
Studying,16.8
Studying,12.6
Studying,14.7
Studying,14.7
Studying,12.6
Studying,10.5
Studying,23.1
Studying,14.7
Studying,16.8
Studying,14.7
Studying,23.1
Studying,10.5
Studying,10.5
Studying,10.5
Studying,12.6
Studying,10.5
Studying,10.5
Studying,10.5
Studying,21
Studying,14.7
Studying,14.7
Studying,14.7
Studying,18.9
Studying,12.6
Studying,14.7
Studying,14.7
Studying,12.6
Studying,18.9
Studying,14.7
Studying,12.6
Studying,14.7
Studying,14.7
Studying,12.6
Studying,12.6
Studying,10.5
Studying,10.5
Studying,25.2
Studying,14.7
Studying,12.6
Studying,10.5
Studying,14.7
Studying,10.5
Studying,14.7
Studying,12.6
Studying,14.7
Studying,14.7
Studying,10.5
Studying,10.5
Studying,14.7
Studying,10.5
Studying,10.5
Studying,12.6
Studying,10.5
Studying,18.9
Studying,10.5
Studying,12.6
Studying,23.1
Studying,10.5
Studying,10.5
Studying,10.5
Studying,16.8
Studying,10.5
Studying,10.5
Studying,12.6
Studying,10.5
Studying,10.5
Studying,10.5
Studying,12.6
Studying,25.2
Studying,12.6
Studying,14.7
Studying,12.6
Studying,14.7
Studying,12.6
Studying,14.7
Studying,12.6
Studying,14.7
Studying,12.6
Studying,21
Studying,16.8
Studying,14.7
Studying,12.6
Studying,18.9
Studying,12.6
Studying,12.6
Studying,14.7
Studying,12.6
Studying,16.8
Studying,12.6
Studying,12.6
Studying,14.7
Studying,10.5
Studying,12.6
Studying,10.5
Studying,12.6
Studying,14.7
Studying,12.6
Studying,14.7
Studying,16.8
Studying,8.4
Studying,21
Studying,16.8
Studying,10.5
Studying,12.6
Studying,14.7
Studying,12.6
Studying,16.8
Studying,16.8
Studying,12.6
Studying,12.6
Studying,14.7
Studying,10.5
Studying,12.6
Studying,10.5
Studying,14.7
Studying,10.5
Studying,10.5
Studying,10.5
Studying,14.7
Studying,14.7
Studying,21
Studying,10.5
Studying,14.7
Studying,12.6
Studying,14.7
Studying,10.5
Studying,12.6
Studying,16.8
Studying,10.5
Studying,12.6
Studying,12.6
Studying,25.2
Studying,14.7
Studying,16.8
Studying,14.7
Studying,14.7
Studying,10.5
Studying,10.5
Studying,14.7
Studying,16.8
Studying,18.9
Studying,14.7
Studying,14.7
Studying,10.5
Studying,14.7
Studying,10.5
Studying,12.6
Studying,14.7
Studying,16.8
Studying,10.5
Studying,10.5
Studying,10.5
Studying,12.6
Studying,16.8
Studying,16.8
Studying,18.9
Studying,12.6
Studying,16.8
Studying,16.8
Studying,14.7
Studying,10.5
Studying,12.6
Studying,10.5
Studying,14.7
Studying,12.6
Studying,16.8
Studying,10.5
Studying,10.5
Studying,12.6
Studying,23.1
Studying,10.5
Studying,18.9
Studying,14.7
Studying,10.5
Studying,10.5
Studying,10.5
Studying,12.6
Studying,14.7
Studying,16.8
Studying,16.8
Studying,10.5
Studying,16.8
Studying,16.8
Studying,10.5
Studying,10.5
Studying,14.7
Studying,10.5
Studying,14.7
Studying,10.5
Studying,10.5
Studying,10.5
Studying,16.8
Studying,10.5
Studying,10.5
Studying,14.7
Studying,10.5
Studying,14.7
Studying,10.5
Studying,12.6
Studying,12.6
Studying,12.6
Studying,10.5
Studying,12.6
Studying,10.5
Studying,10.5
Studying,12.6
Studying,10.5
Studying,10.5
Studying,14.7
Studying,12.6
Studying,10.5
Studying,10.5
Studying,14.7
Studying,10.5
Studying,12.6
Studying,12.6
Studying,18.9
Studying,18.9
Studying,21
Studying,14.7
Studying,14.7
Studying,16.8
Studying,12.6
Studying,16.8
Studying,25.2
Studying,23.1
Studying,8.4
Studying,12.6
Studying,10.5
Studying,10.5
Studying,10.5
Studying,21
Studying,12.6
Studying,12.6
Studying,10.5
Studying,10.5
Studying,12.6
Studying,18.9
Studying,10.5
Studying,16.8
Studying,14.7
Studying,10.5
Studying,12.6
Studying,12.6
Studying,14.7
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,18.9
UsingNoteBook,14.7
UsingNoteBook,16.8
UsingNoteBook,16.8
UsingNoteBook,16.8
UsingNoteBook,8.4
UsingNoteBook,23.1
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,18.9
UsingNoteBook,14.7
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,16.8
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,21
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,25.2
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,18.9
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,18.9
UsingNoteBook,10.5
UsingNoteBook,25.2
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,23.1
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,21
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,14.7
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,16.8
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,14.7
UsingNoteBook,16.8
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,18.9
UsingNoteBook,16.8
UsingNoteBook,10.5
UsingNoteBook,23.1
UsingNoteBook,10.5
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,14.7
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,16.8
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,14.7
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,21
UsingNoteBook,23.1
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,14.7
UsingNoteBook,14.7
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,16.8
UsingNoteBook,14.7
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,18.9
UsingNoteBook,25.2
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,16.8
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,8.4
UsingNoteBook,14.7
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,16.8
UsingNoteBook,12.6
UsingNoteBook,14.7
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,14.7
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,16.8
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,12.6
UsingNoteBook,8.4
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,23.1
UsingNoteBook,14.7
UsingNoteBook,14.7
UsingNoteBook,14.7
UsingNoteBook,12.6
UsingNoteBook,18.9
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,14.7
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,18.9
UsingNoteBook,12.6
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,18.9
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,14.7
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,18.9
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,8.4
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,10.5
UsingNoteBook,12.6
UsingNoteBook,12.6
UsingNoteBook,14.7
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,16.8
UsingNoteBook,10.5
UsingNoteBook,10.5
UsingNoteBook,10.5
WatchingTV,203.7
WatchingTV,199.5
WatchingTV,224.7
WatchingTV,207.9
WatchingTV,243.6
WatchingTV,260.4
WatchingTV,256.2
WatchingTV,207.9
WatchingTV,199.5
WatchingTV,203.7
WatchingTV,239.4
WatchingTV,222.6
WatchingTV,220.5
WatchingTV,228.9
WatchingTV,243.6
WatchingTV,212.1
WatchingTV,252
WatchingTV,228.9
WatchingTV,214.2
WatchingTV,258.3
WatchingTV,231
WatchingTV,258.3
WatchingTV,237.3
WatchingTV,226.8
WatchingTV,233.1
WatchingTV,254.1
WatchingTV,216.3
WatchingTV,228.9
WatchingTV,224.7
WatchingTV,228.9
WatchingTV,235.2
WatchingTV,212.1
WatchingTV,201.6
WatchingTV,222.6
WatchingTV,210
WatchingTV,199.5
WatchingTV,214.2
WatchingTV,260.4
WatchingTV,220.5
WatchingTV,256.2
WatchingTV,241.5
WatchingTV,199.5
WatchingTV,235.2
WatchingTV,247.8
WatchingTV,210
WatchingTV,228.9
WatchingTV,235.2
WatchingTV,254.1
WatchingTV,199.5
WatchingTV,210
WatchingTV,231
WatchingTV,218.4
WatchingTV,201.6
WatchingTV,256.2
WatchingTV,258.3
WatchingTV,201.6
WatchingTV,256.2
WatchingTV,226.8
WatchingTV,256.2
WatchingTV,258.3
WatchingTV,260.4
WatchingTV,239.4
WatchingTV,216.3
WatchingTV,260.4
WatchingTV,212.1
WatchingTV,207.9
WatchingTV,237.3
WatchingTV,218.4
WatchingTV,247.8
WatchingTV,228.9
